,group,song_lines
2138,Måneskin,and i'm a killer
2139,Måneskin,who's searching for redemption
2140,Måneskin,i'm a motherfucking monster
2141,Måneskin,who's searching for redemption
2142,Måneskin,and i'm a bad guy
2143,Måneskin,who's searching for redemption
2144,Måneskin,and i'm a blond girl
2145,Måneskin,who's searching for redemption
2146,Måneskin,i'm a freak that
2147,Måneskin,is searching for redemption
2148,Måneskin,i'm a motherfucking monster
2149,Måneskin,who's searching for redemption
2150,Måneskin,i wanna be your slave
2151,Måneskin,i wanna be your master
2152,Måneskin,i wanna make your heart beat
2153,Måneskin,run like rollercoasters
2154,Måneskin,i wanna be a good boy
2155,Måneskin,i wanna be a gangster
2156,Måneskin,cause you can be the beauty
2157,Måneskin,and i could be the monster
2158,Måneskin,i wanna make you quiet
2159,Måneskin,i wanna make you nervous
2160,Måneskin,i wanna set you free
2161,Måneskin,but i'm too fucking jealous
2162,Måneskin,i wanna pull your strings
2163,Måneskin,like you're my telecaster
2164,Måneskin,and if you want to use me i could be your puppet
2165,Måneskin,'cause i'm the devil
2166,Måneskin,who's searching for redemption
2167,Måneskin,and i'm a lawyer
2168,Måneskin,who's searching for redemption
2169,Måneskin,and i'm a killer
2170,Måneskin,who's searching for redemption
2171,Måneskin,i'm a motherfucking monster
2172,Måneskin,who's searching for redemption
2173,Måneskin,i wanna be your slave
2174,Måneskin,i wanna be your master
2175,Måneskin,ci ho provato a liberarmi da quel senso di indesiderato
2176,Måneskin,ed ho fallito mille volte però ci ho provato
2177,Måneskin,ho messo pesi sulla schiena e poi sono caduto
2178,Måneskin,ho perso sangue dal naso e mi sono rialzato
2179,Måneskin,però a vent'anni già mi chiedo se son troppo stanco
2180,Måneskin,se quello che mi serve è quello che ho desiderato
2181,Måneskin,se un giorno riuscirò davvero ad esser realizzato
2182,Måneskin,e sono spaventato
2183,Måneskin,"e tu stammi ad un palmo dal culo, testa di cazzo"
2184,Måneskin,ho scelto sempre di essere uno ed uno soltanto
2185,Måneskin,toccare il cielo e ritornare a mangiare l'asfalto
2186,Måneskin,"a volte ho pianto, ma non è questo che mi ferma"
2187,Måneskin,voglio il mio riscatto
2188,Måneskin,"tu stammi ad un palmo dal culo, testa di cazzo"
2189,Måneskin,ho scelto di essere uno ed uno soltanto
2190,Måneskin,toccare il cielo e tornare a mangiare asfalto
2191,Måneskin,"in nome del padre, del figlio e spirito santo"
2192,Måneskin,"ah, ah, ah, ehi"
2193,Måneskin,"in nome del padre, del figlio, spirito santo"
2194,Måneskin,"ah, ah, ah, ehi"
2195,Måneskin,"in nome del padre, del figlio, spirito santo"
2196,Måneskin,"ah, ah, ah, ehi"
2197,Måneskin,"nome del padre, del figlio, spirito santo"
2198,Måneskin,"ah, ah, ah, ehi"
2199,Måneskin,"nome del padre, del figlio, spirito santo"
2200,Måneskin,"ehi, fate spazio, fatene tanto"
2201,Måneskin,"che adesso non mi basta il mondo, non mi basta il palco"
2202,Måneskin,"mi hanno chiamato in tutti i modi, anche codardo"
2203,Måneskin,"son morto più di cento volte, mai morto invano"
2204,Måneskin,"tu dimmi che stai nascondendo, cos'hai nel palmo?"
2205,Måneskin,perché dopo che mi hai guardato mi dai del pazzo?
2206,Måneskin,"se pensi che sono cambiato, che sono un altro"
2207,Måneskin,"non hai capito un cazzo di niente, quindi che cazzo mi guardi?"
2208,Måneskin,"tu stammi ad un palmo dal culo, te lo ripeto"
2209,Måneskin,ho scelto di guardare più avanti di ciò che vedo
2210,Måneskin,"il mio passato non me lo scordo, non lo rinnego"
2211,Måneskin,"colpisci forte, tanto non cado, rimango in piedi"
2212,Måneskin,"tu stammi ad un palmo dal culo, testa di cazzo"
2213,Måneskin,ho scelto di essere uno ed uno soltanto
2214,Måneskin,toccare il cielo e tornare a mangiare asfalto
2215,Måneskin,"in nome del padre, del figlio e spirito santo"
2216,Måneskin,"ah, ah, ah, ehi"
2217,Måneskin,"nome del padre, del figlio, spirito santo"
2218,Måneskin,"ah, ah, ah, ehi"
2219,Måneskin,"nome del padre, del figlio, spirito santo"
2220,Måneskin,"ah, ah, ah, ehi"
2221,Måneskin,"nome del padre, del figlio, spirito santo"
2222,Måneskin,"ah, ah, ah, ehi"
2223,Måneskin,"nome del padre, del figlio, spirito santo"
2224,Måneskin,"ehi, per quello che ho vissuto, il tempo che ho buttato"
2225,Måneskin,pensavi che fossi morto e poi sono rinato
2226,Måneskin,di cos'è fare l'artista te ne hanno mai parlato?
2227,Måneskin,"di tutto quello che ho perso, che ho sacrificato"
2228,Måneskin,"di non avere voce, restare senza fiato"
2229,Måneskin,di avere mille persone che aspettano un tuo sbaglio
2230,Måneskin,sapere che ogni passo falso verrà condannato
2231,Måneskin,mi chiedo spesso se son stato solo fortunato
2232,Måneskin,e non mi passa il moto della mia rabbia
2233,Måneskin,spero che il mio passato se lo porti via la carta
2234,Måneskin,"è matto, questo è matto, chiedi perché lo faccio"
2235,Måneskin,"in nome del padre, del figlio, spirito santo"
2236,Måneskin,ma dimmi le tue verità
2237,Måneskin,"coraline, coraline, dimmi le tue verità"
2238,Måneskin,"coraline, coraline, dimmi le tue verità"
2239,Måneskin,"coraline, coraline, dimmi le tue verità"
2240,Måneskin,coraline coraline
2241,Måneskin,coraline bella come il sole
2242,Måneskin,guerriera dal cuore zelante
2243,Måneskin,capelli come rose rosse
2244,Måneskin,preziosi quei fili di rame amore portali da me
2245,Måneskin,se senti campane cantare
2246,Måneskin,vedrai coraline che piange
2247,Måneskin,che prende il dolore degli altri
2248,Måneskin,e poi lo porta dentro lei
2249,Måneskin,"coraline, coraline, dimmi le tue verità"
2250,Måneskin,"coraline, coraline, dimmi le tue verità"
2251,Måneskin,"coraline, coraline, dimmi le tue verità"
2252,Måneskin,"coraline, coraline"
2253,Måneskin,però lei sa la verità
2254,Måneskin,non è per tutti andare avanti
2255,Måneskin,con il cuore che è diviso in due metà
2256,Måneskin,è freddo già
2257,Måneskin,è una bambina però sente
2258,Måneskin,come un peso e prima o poi si spezzerà
2259,Måneskin,"la gente dirà: ""non vale niente"""
2260,Måneskin,non riesce neanche a uscire da una misera porta
2261,Måneskin,"ma un giorno, una volta lei ci riuscirà"
2262,Måneskin,e ho detto a coraline che può crescere
2263,Måneskin,prendere le sue cose e poi partire
2264,Måneskin,ma sente un mostro che la tiene in gabbia
2265,Måneskin,che le ricopre la strada di mine
2266,Måneskin,e ho detto a coraline che può crescere
2267,Måneskin,prendere le sue cose e poi partire
2268,Måneskin,ma coraline non vuole mangiare no
2269,Måneskin,sì coraline vorrebbe sparire
2270,Måneskin,e coraline piange
2271,Måneskin,coraline ha l'ansia
2272,Måneskin,coraline vuole il mare ma ha paura dell'acqua
2273,Måneskin,e forse il mare è dentro di lei
2274,Måneskin,e ogni parola è un'ascia
2275,Måneskin,un taglio sulla schiena
2276,Måneskin,come una zattera che naviga
2277,Måneskin,in un fiume in piena
2278,Måneskin,"e forse il fiume è dentro di lei, di lei"
2279,Måneskin,sarò il fuoco ed il freddo
2280,Måneskin,riparo d'inverno
2281,Måneskin,sarò ciò che respiri
2282,Måneskin,capirò cosa hai dentro
2283,Måneskin,e sarò l'acqua da bere
2284,Måneskin,il significato del bene
2285,Måneskin,sarò anche un soldato
2286,Måneskin,o la luce di sera
2287,Måneskin,e in cambio non chiedo niente
2288,Måneskin,soltanto un sorriso
2289,Måneskin,ogni tua piccola lacrima è oceano sopra al mio viso
2290,Måneskin,e in cambio non chiedo niente
2291,Måneskin,solo un po' di tempo
2292,Måneskin,"sarò vessillo, scudo"
2293,Måneskin,o la tua spada d'argento e
2294,Måneskin,e coraline piange
2295,Måneskin,coraline ha l'ansia
2296,Måneskin,coraline vuole il mare
2297,Måneskin,ma ha paura dell'acqua
2298,Måneskin,e forse il mare è dentro di lei
2299,Måneskin,e ogni parola è un'ascia
2300,Måneskin,un taglio sulla schiena
2301,Måneskin,come una zattera che naviga
2302,Måneskin,in un fiume in piena
2303,Måneskin,"e forse il fiume è dentro di lei, di lei"
2304,Måneskin,e dimmi le tue verità
2305,Måneskin,"coraline, coraline, dimmi le tue verità"
2306,Måneskin,"coraline, coraline, dimmi le tue verità"
2307,Måneskin,"coraline, coraline, dimmi le tue verità"
2308,Måneskin,"coraline, coraline"
2309,Måneskin,"coraline, bella come il sole"
2310,Måneskin,ha perso il frutto del suo ventre
2311,Måneskin,non ha conosciuto l'amore
2312,Måneskin,ma un padre che di padre è niente
2313,Måneskin,le han detto in città c'è un castello
2314,Måneskin,con mura talmente potenti
2315,Måneskin,che se ci vai a vivere dentro
2316,Måneskin,non potrà colpirti più niente
2317,Måneskin,non potrà colpirti più niente
2318,Måneskin,"ehi calmati, ti ho detto, ""guardami"""
2319,Måneskin,è finito il tempo di nascondersi dietro quegli angoli
2320,Måneskin,adesso dimmi dove corri e perché ansimi
2321,Måneskin,non l'hai mai visto chi ha ballato coi fottuti diavoli
2322,Måneskin,chi è cresciuto a sogni forti e mani fragili
2323,Måneskin,"chi è stato spinto nella fossa, schiacciato ai margini"
2324,Måneskin,"coperto d'oro e poi trafitto, la bella kahlo frida"
2325,Måneskin,davanti a tutti stavo zitto e invece adesso guardami
2326,Måneskin,quindi tu resta con il tuo gruppo
2327,Måneskin,"striscia, prega, confonditi"
2328,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2329,Måneskin,siamo cresciuti con i lividi sui gomiti
2330,Måneskin,non ce ne frega un cazzo di te
2331,Måneskin,"e del tuo gruppo con cui mangi, strisci, preghi, vomiti"
2332,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2333,Måneskin,siamo cresciuti con i lividi sui gomiti
2334,Måneskin,non ce ne frega un cazzo di te
2335,Måneskin,"e del tuo gruppo con cui mangi, strisci, preghi, vomiti"
2336,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2337,Måneskin,siamo cresciuti con i lividi sui gomiti
2338,Måneskin,non ce ne frega un cazzo
2339,Måneskin,e se vuoi sapere la mia storia siediti ed ascolta
2340,Måneskin,dura una manciata di secondi quindi adesso contali
2341,Måneskin,voler brillare aver paura e tutti gli altri complici
2342,Måneskin,della paura di brillare che abbiamo da giovani
2343,Måneskin,è una bellissima morale ma da mezzi uomini
2344,Måneskin,una cultura secolare ma di stereotipi
2345,Måneskin,disprezza chi ha meno di te e quelli più in alto lodali
2346,Måneskin,onora tua madre e tuo padre ma da dietro sputagli
2347,Måneskin,"però mi resta la mia strada, gli sguardi, tre amici non codardi"
2348,Måneskin,e se il mondo l'ha capito adesso inizierà a guardarci
2349,Måneskin,e sono tanti gli stracci che ho preso senza lamentarmi
2350,Måneskin,"io sono zero, ma lo zero piscia in testa a te e il tuo gruppo"
2351,Måneskin,"striscia, prega, confonditi"
2352,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2353,Måneskin,siamo cresciuti con i lividi sui gomiti
2354,Måneskin,non ce ne frega un cazzo di te
2355,Måneskin,"e del tuo gruppo con cui mangi, strisci, preghi, vomiti"
2356,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2357,Måneskin,siamo cresciuti con i lividi sui gomiti
2358,Måneskin,non ce ne frega un cazzo di te
2359,Måneskin,e del tuo gruppo con cui mangi
2360,Måneskin,"ah sì, del tuo gruppo con cui mangi"
2361,Måneskin,"sì, del tuo gruppo con cui mangi"
2362,Måneskin,"sento mille voci che parlano, ma non sento che dicono"
2363,Måneskin,mi guardo allo specchio ed immagino di essere al circo
2364,Måneskin,su una giostra di felicità e non voglio andare giù
2365,Måneskin,anche se non mi diverto più
2366,Måneskin,a volte mi sento un miracolo e a volte ridicolo
2367,Måneskin,"poi perdo la testa in un attimo, ma non ditelo in giro"
2368,Måneskin,"son fuori di me, lai da ri ra rai"
2369,Måneskin,"son fuori di me, lai da ri ra rai"
2370,Måneskin,"e quindi prendimi, mordimi, toglimi tutto"
2371,Måneskin,continuerò a non avere la paura del buio
2372,Måneskin,anche quando sarò giù per terra distrutto
2373,Måneskin,continuerò a non avere la paura del buio
2374,Måneskin,"e quindi sputami, strappami i vestititi di dosso"
2375,Måneskin,continuerò a non avere la paura del buio
2376,Måneskin,"e quindi comprami, vendimi, fammi di tutto"
2377,Måneskin,sei soltanto tu ad avere la paura del buio
2378,Måneskin,noi no
2379,Måneskin,"noi no, io no, io"
2380,Måneskin,preparo il mio valzer col diavolo
2381,Måneskin,da quando son piccolo
2382,Måneskin,"puoi darmi del pazzo, bastardo, malato"
2383,Måneskin,io ci brinderò sopra col vino
2384,Måneskin,"sì, brinderò a te, lai da ri ra rai"
2385,Måneskin,"sì, brinderò a te perché so che anche se mi hai odiato"
2386,Måneskin,canterai il mio nome
2387,Måneskin,"e quindi prendimi, mordimi, toglimi tutto"
2388,Måneskin,continuerò a non avere la paura del buio
2389,Måneskin,anche quando sarò giù per terra distrutto
2390,Måneskin,continuerò a non avere la paura del buio
2391,Måneskin,"e quindi sputami, strappami i vestititi di dosso"
2392,Måneskin,continuerò a non avere la paura del buio
2393,Måneskin,"e quindi comprami, vendimi, fammi di tutto"
2394,Måneskin,sei soltanto tu ad avere la paura del buio
2395,Måneskin,noi no
2396,Måneskin,tu tornerai da me con l'aria stanca
2397,Måneskin,porterai i dettagli sulle braccia
2398,Måneskin,sei rimasta sola sulla barca
2399,Måneskin,riconosco i segni sulla faccia
2400,Måneskin,tu tornerai da me con le mani giunte
2401,Måneskin,tornerai da me
2402,Måneskin,tornerai da me con le mani giunte
2403,Måneskin,tornerai da me
2404,Måneskin,tornerai da me con le mani giunte
2405,Måneskin,tornerai da me
2406,Måneskin,aoh
2407,Måneskin,i wanna be the first man you look at tonight
2408,Måneskin,i wanna be stuck in your head and make you go wild
2409,Måneskin,i wanna drive you 'til the morning light and
2410,Måneskin,i wanna leave you alone in the middle of the night
2411,Måneskin,i wanna be a good man and see you smile
2412,Måneskin,and i wanna swim between your thighs
2413,Måneskin,i wanna f*ck you till you scream and cry
2414,Måneskin,i wanna hold you in my arms tonight
2415,Måneskin,for your love i'll do whatever you want
2416,Måneskin,for your love i'll do whatever you want
2417,Måneskin,"i'll do whatever you want, for your love"
2418,Måneskin,so baby why don't you please me now
